"Year","Age","AgeE","Length_cm","FSIM","FMORT","block","Flev","REG"
6,3,3.49912409322153,15.7850869170321,"LOW MED MED",0,"early","low",NA
41,0,0.499485414524915,6.34066939207385,"LOW MED MED",0,"early","low",NA
7,5,5.50117772956195,17.3838160760292,"LOW MED MED",0,"early","low",NA
44,0,0.49971105891096,6.16485953149357,"LOW MED MED",0,"early","low",NA
52,8,8.49931991884363,19.7244369964363,"LOW MED MED",0.155895823426545,"early","low",NA
45,1,1.50077188429153,10.4779334866865,"LOW MED MED",0,"early","low",NA
60,1,1.50108060083117,9.44224686438487,"LOW MED MED",0.163787281815894,"early","low",NA
42,6,6.50075471409984,22.7086002293114,"LOW MED MED",0,"early","low",NA
21,4,4.50042309942588,16.3241522093454,"LOW MED MED",0,"early","low",NA
25,0,0.499295401312461,6.33706877090714,"LOW MED MED",0,"early","low",NA
42,8,8.50112748339492,20.9373524227702,"LOW MED MED",0,"early","low",NA
91,8,8.49818070813029,21.3298716770108,"LOW MED MED",0.220078239985742,"late","med",NA
69,2,2.49983038097098,12.4852742776157,"LOW MED MED",0.2097654850455,"early","low",NA
25,5,5.50062385626034,17.8509618869387,"LOW MED MED",0,"early","low",NA
27,0,0.501215434076969,6.23436759448186,"LOW MED MED",0,"early","low",NA
87,4,4.50191365646871,17.1106296825964,"LOW MED MED",0.265710531990044,"late","med",NA
78,1,1.50016220633635,10.2373420761949,"LOW MED MED",0.244514724961482,"late","med",NA
53,3,3.49957004695804,14.7378886475738,"LOW MED MED",0.121364283352159,"early","low",NA
42,2,2.5005304984014,13.3243717731647,"LOW MED MED",0,"early","low",NA
71,0,0.500574574474278,6.31264941877409,"LOW MED MED",0.281529145082459,"early","low",NA
7,0,0.501471291721834,5.79210883661022,"LOW MED MED",0,"early","low",NA
41,4,4.4987189774211,15.8905185803767,"LOW MED MED",0,"early","low",NA
11,1,1.4998393839196,9.66634215710553,"LOW MED MED",0,"early","low",NA
21,3,3.49943445979115,15.1323024341749,"LOW MED MED",0,"early","low",NA
60,0,0.500481869708593,6.17096837673815,"LOW MED MED",0.163787281815894,"early","low",NA
10,0,0.500755324410966,6.18786113832822,"LOW MED MED",0,"early","low",NA
54,0,0.501512898867135,6.0103599880155,"LOW MED MED",0.168001321679912,"early","low",NA
58,1,1.50091424320061,9.59580659393875,"LOW MED MED",0.187190179317258,"early","low",NA
6,1,1.49989276382792,9.94990509492613,"LOW MED MED",0,"early","low",NA
56,0,0.500325963493761,6.39049495923758,"LOW MED MED",0.123803640180267,"early","low",NA
52,2,2.50164862983512,12.70901280474,"LOW MED MED",0.141149092069827,"early","low",NA
71,2,2.49903976363286,13.3615554593923,"LOW MED MED",0.281529145082459,"early","low",NA
53,6,6.49872171683116,21.3904945246354,"LOW MED MED",0.158669593604282,"early","low",NA
74,0,0.498510121364443,6.03307339197089,"LOW MED MED",0.291749976645224,"early","low",NA
14,0,0.501264270289244,6.12754452244108,"LOW MED MED",0,"early","low",NA
99,3,3.49969767635287,13.8148743083208,"LOW MED MED",0.293643133877777,"late","med",NA
53,0,0.500609362838565,6.43209651765647,"LOW MED MED",0.158669593604282,"early","low",NA
25,6,6.49947819505037,19.469946483375,"LOW MED MED",0,"early","low",NA
75,3,3.50129796874557,15.1552197052698,"LOW MED MED",0.236902684555389,"late","med",NA
39,3,3.49891437189151,14.8481945198556,"LOW MED MED",0,"early","low",NA
24,5,5.49986878792076,19.1702109709245,"LOW MED MED",0,"early","low",NA
53,0,0.500111959597554,6.18621039065336,"LOW MED MED",0.121364283352159,"early","low",NA
97,0,0.499908406458008,6.26477568143349,"LOW MED MED",0.236463134735823,"late","med",NA
68,1,1.49967093943881,9.56681705383332,"LOW MED MED",0.285282312100753,"early","low",NA
63,9,9.49908203742314,19.1554081086182,"LOW MED MED",0.175087811076082,"early","low",NA
42,0,0.499806851063176,6.25575140525619,"LOW MED MED",0,"early","low",NA
97,0,0.50000577935172,6.26198122186965,"LOW MED MED",0.20777358491905,"late","med",NA
15,0,0.498815130380582,6.18991262486491,"LOW MED MED",0,"early","low",NA
12,0,0.498785862016486,6.32363888271032,"LOW MED MED",0,"early","low",NA
73,12,12.501147133177,24.323464280738,"LOW MED MED",0.206346478615887,"early","low",NA
10,0,0.500262048557215,6.22443092870913,"LOW MED MED",0,"early","low",NA
5,0,0.501731378190161,6.43008157025454,"LOW MED MED",0,"early","low",NA
81,0,0.499986991237574,6.40880355975336,"LOW MED MED",0.22922503980808,"late","med",NA
93,6,6.50045237483773,16.9453601244037,"LOW MED MED",0.275040197465569,"late","med",NA
5,0,0.497575984878948,6.22904900427592,"LOW MED MED",0,"early","low",NA
33,6,6.49803534616295,19.2745970604404,"LOW MED MED",0,"early","low",NA
78,1,1.50033674629038,10.6885540870093,"LOW MED MED",0.293124208715744,"late","med",NA
40,0,0.500015720728305,6.37866524826877,"LOW MED MED",0,"early","low",NA
7,0,0.498832936020981,6.14562143321252,"LOW MED MED",0,"early","low",NA
90,0,0.499521107786657,6.20169383799128,"LOW MED MED",0.226749476813711,"late","med",NA
89,2,2.50065246459388,13.3430965316374,"LOW MED MED",0.25630756393075,"late","med",NA
30,11,11.5010918283017,25.2976288402629,"LOW MED MED",0,"early","low",NA
48,5,5.5023155014451,17.1923223542093,"LOW MED MED",0,"early","low",NA
3,2,2.4997821595622,13.2823897936559,"LOW MED MED",0,"early","low",NA
22,6,6.50031644719333,18.6883402941018,"LOW MED MED",0,"early","low",NA
51,2,2.50071948949771,12.8042088181343,"LOW MED MED",0.186358554684557,"early","low",NA
7,0,0.500139001778002,6.26860657549883,"LOW MED MED",0,"early","low",NA
11,4,4.49874016000414,15.5856026153369,"LOW MED MED",0,"early","low",NA
5,2,2.5003999767334,13.318684053027,"LOW MED MED",0,"early","low",NA
90,0,0.498394508625821,5.8864869399307,"LOW MED MED",0.226749476813711,"late","med",NA
60,0,0.498966747512996,6.27007768838799,"LOW MED MED",0.178548741526902,"early","low",NA
91,1,1.50143541481814,9.90599972572981,"LOW MED MED",0.294638595730066,"late","med",NA
24,1,1.50123654956826,9.85403924168966,"LOW MED MED",0,"early","low",NA
84,0,0.501125444226731,6.22093437788876,"LOW MED MED",0.266628016158938,"late","med",NA
59,3,3.50082240475135,15.1929892767922,"LOW MED MED",0.187484656553715,"early","low",NA
4,0,0.498681619857306,6.21071849663644,"LOW MED MED",0,"early","low",NA
56,0,0.500405548675169,6.27937414608661,"LOW MED MED",0.168370760208927,"early","low",NA
53,2,2.49918222822141,12.6300701837228,"LOW MED MED",0.140193283790722,"early","low",NA
38,5,5.50144565961836,16.819872374931,"LOW MED MED",0,"early","low",NA
31,1,1.49940620428113,10.2926499108929,"LOW MED MED",0,"early","low",NA
33,4,4.50038082954727,16.908687387877,"LOW MED MED",0,"early","low",NA
